date,cn_PM10,seoul_PM10,seoul_wd,seoul_ws,china_wd,china_ws
2013032523,154,39,WNW,2.0,SSE,2
2013032600,132,39,WNW,2.7,SSE,1.6
2013032601,162,42,W,3.8,SE,1.6
2013032602,188,37,W,3.3,SE,1.5
2013032603,205,37,W,3.1,SSE,1.8
2013032604,194,36,SW,1.5,SSE,1.1
2013032605,188,35,W,1.7,SSE,1.1
2013032606,192,31,NW,1.1,SSE,1
2013032607,192,28,NNE,0.5,SSE,1.5
2013032608,211,33,NNE,1.0,SSE,1.5
2013032609,225,42,S,0.6,ENE,0.7
2013032610,213,44,SSW,2.5,S,1.6
2013032611,220,37,SSW,2.5,S,2.8
2013032612,230,36,SW,3.5,SSW,3.3
2013032613,221,34,WNW,3.1,SSW,4
2013032614,209,39,SW,3.0,WSW,3.6
2013032615,202,66,W,4.3,SSW,4.3
2013032616,196,64,WSW,3.6,SSW,3.2
2013032617,217,52,WSW,3.6,SSE,1
2013032618,214,42,W,4.3,SE,0.1
2013032619,214,42,W,3.9,ENE,1.4
2013032620,256,38,WNW,2.8,ENE,1.2
2013032621,305,43,WSW,1.5,S,1
2013032622,283,49,W,2.2,SE,1
2013032623,281,49,WNW,2.4,S,2.3
2013032700,236,49,W,1.2,S,1.2
2013032701,182,45,N,0.4,S,2.3
2013032702,172,44,N,0.1,SSE,1.5
2013032703,146,39,NNE,0.9,SE,1.3
2013032704,130,37,NE,1.9,SSE,1.7
2013032705,121,37,NNE,2.0,S,1.2
2013032706,150,39,NNE,1.4,NE,1.4
2013032707,153,36,NNE,0.8,NNE,1.6
2013032708,151,49,NE,1.4,N,1.1
2013032709,153,49,ENE,1.9,NE,1.9
2013032710,212,64,ESE,1.1,NNW,1.3
2013032711,226,54,S,2.6,ENE,1.2
2013032712,177,53,SW,3.2,WSW,1.6
2013032713,140,38,SW,5.0,NNW,4.3
2013032714,6,40,SW,4.8,NNE,4.6
2013032715,21,37,SW,4.7,NNW,6.6
2013032716,6,18,WSW,4.4,NNE,4.8
2013032717,6,25,WSW,5.0,N,5.7
2013032718,8,19,W,4.9,NNE,3.6
2013032719,49,34,WNW,5.4,NNE,2.9
2013032720,55,38,W,2.4,ENE,3.7
2013032721,14,27,W,3.9,NE,5.3
2013032722,11,34,W,3.8,ENE,5.7
2013032723,11,23,WSW,2.8,ENE,4.6
2013032800,6,17,WSW,2.3,E,3.2
2013032801,7,15,SW,0.5,ENE,2.9
2013032802,6,18,N,0.2,NE,1.6
2013032803,6,16,W,0.9,NE,1.6
2013032804,6,17,WNW,1.6,NE,1.9
2013032805,6,22,WSW,0.7,ENE,1.2
2013032806,9,25,WNW,1.3,NNE,1
2013032807,8,27,W,1.9,NE,2.1
2013032808,6,30,W,2.5,ENE,2
2013032809,6,27,WNW,2.3,NNE,1.8
2013032810,11,21,S,2.2,S,1.6
2013032811,18,29,NW,2.4,WNW,5.1
2013032812,43,38,WNW,3.2,WSW,4.8
2013032813,66,49,WSW,3.9,W,3.2
2013032814,29,51,WSW,3.4,W,4.8
2013032815,16,40,W,4.4,WSW,3.8
2013032816,6,48,W,3.8,WNW,2.1
2013032817,24,50,W,4.4,ESE,1.8
2013032818,24,42,W,5.5,SE,1.5
2013032819,61,39,W,4.1,SSE,1.4
2013032820,66,37,WSW,3.2,SW,0.4
2013032821,184,37,W,3.5,N,0.7
2013032822,181,46,W,4.2,S,1.3
2013032823,181,26,WNW,5.1,NE,1.3
2013032900,179,35,WNW,1.3,NE,1.4
2013032901,123,34,WNW,2.5,ENE,1.4
2013032902,121,32,W,3.5,ENE,1.9
2013032903,109,25,NNW,2.9,NE,1.3
2013032904,100,28,NW,2.2,NE,0
2013032905,100,30,WNW,4.2,WSW,0.5
2013032906,72,30,WNW,1.5,SSE,1.2
2013032907,79,29,WNW,1.4,SSE,2.5
2013032908,168,32,WNW,3.5,S,1.3
2013032909,173,35,WNW,3.7,E,1.5
2013032910,155,32,WNW,3.2,ESE,3.4
2013032911,90,37,WNW,5.1,ESE,3.3
2013032912,29,37,WNW,3.7,ESE,2.1
2013032913,66,33,WNW,5.2,S,3
2013032914,130,33,WNW,4.9,SE,1.8
2013032915,117,40,W,4.7,WNW,3.4
2013032916,101,37,WNW,5.5,SW,0.8
2013032917,106,39,WNW,3.5,NE,2.3
2013032918,105,41,WSW,4.8,ESE,2.1
2013032919,109,48,WSW,3.9,SSE,2.5
2013032920,147,38,W,4.5,SSE,3.2
2013032921,137,36,NW,2.2,SSE,3.8
2013032922,106,37,NNW,3.1,S,0.8
2013032923,91,32,NW,3.2,S,1.8
2013033000,91,31,NNW,2.2,SSE,3.2
2013033001,97,27,NNW,2.1,SE,2.3
2013033002,93,24,NW,1.6,SSE,1.5
2013033003,96,27,WNW,1.3,NW,1.1
2013033004,94,32,WNW,3.6,NW,1.3
2013033005,99,38,WNW,3.4,N,0.5
2013033006,103,36,N,1.0,NNE,1.2
2013033007,96,44,NNE,2.2,NW,1.6
2013033008,111,49,E,1.9,ENE,1.5
2013033009,141,50,E,2.6,E,2.1
2013033010,110,43,E,1.9,SSE,2.8
2013033011,110,41,NNE,1.2,W,1.7
2013033012,88,38,SW,3.0,SE,3.4
2013033013,101,46,SSW,1.9,SSE,4
2013033014,114,45,WSW,3.8,SE,4.6
2013033015,114,42,W,4.3,S,2.5
2013033016,93,41,W,2.9,SE,3.6
2013033017,90,32,SSW,2.6,SSE,3.2
2013033018,83,32,WNW,2.7,SSE,2.6
2013033019,79,38,W,2.0,SE,1.9
2013033020,106,33,N,1.1,S,2.2
2013033021,106,36,E,0.6,S,1.7
2013033022,85,35,NNE,0.8,S,2.9
2013033023,80,38,NW,1.8,SSE,2.2
2013033100,80,36,WNW,2.6,SE,1.9
2013033101,69,34,WNW,2.7,SE,2.1
2013033102,62,34,W,2.3,ESE,1.4
2013033103,75,35,W,0.9,E,2
2013033104,75,36,W,1.7,SSE,2
2013033105,76,29,W,1.7,SSE,2
2013033106,89,23,NW,1.0,SSE,1.5
2013033107,101,21,W,2.2,SE,1.6
2013033108,101,25,WNW,3.0,SSE,1.7
2013033109,152,24,W,1.5,SE,2.5
2013033110,152,25,SW,2.1,SSE,2.1
2013033111,169,36,W,2.4,SE,1.6
2013033112,180,53,S,3.1,ESE,2.5
2013033113,186,48,SSW,3.6,SSE,2
2013033114,196,44,SW,5.3,E,1.9
2013033115,208,43,W,4.2,E,2.7
2013033116,220,45,SW,4.8,NE,1.7
2013033117,230,38,WSW,4.3,NNE,2.1
2013033118,230,38,W,3.8,N,1.2
2013033119,220,52,WNW,5.2,NW,1.4
2013033120,223,47,W,3.6,NNE,1.1
2013033121,231,34,WSW,2.9,NNW,1.1
2013033122,220,40,WNW,3.1,NW,1.1
2013033123,226,44,W,2.7,WNW,1.1
2013040100,223,47,WNW,2.0,NW,2.2
2013040101,224,44,N,0.1,WSW,0.9
2013040102,224,45,ENE,2.7,WNW,1.5
2013040103,206,52,NNE,1.2,SSE,0.8
2013040104,206,53,ENE,2.4,SW,0.4
2013040105,222,49,NE,2.5,SSW,1
2013040106,222,50,NE,2.9,W,1
2013040107,220,53,ENE,3.3,WSW,0.9
2013040108,251,51,ENE,3.9,SSW,1.4
2013040109,261,60,ENE,3.3,NW,6.1
2013040110,40,68,ENE,3.1,NNW,3.9
2013040111,40,77,ENE,2.3,NNE,4.2
2013040112,132,68,E,1.2,ENE,6
2013040113,22,62,W,2.3,E,4
2013040114,6,60,W,2.8,NNE,6.4
2013040115,6,64,NNW,2.6,NE,5.7
2013040116,6,54,WNW,3.3,NE,3.2
2013040117,6,42,WNW,3.0,NNW,2.3
2013040118,6,48,NNW,2.2,N,2.8
2013040119,NA,60,NE,0.8,NW,2.9
2013040120,30,63,WSW,2.3,NW,2.6
2013040121,20,75,N,1.9,NW,3.8
2013040122,17,84,W,1.1,NW,3
2013040123,17,71,N,0.4,N,1.4
2013040200,10,59,NE,2.8,NNW,1.1
2013040201,15,56,ENE,3.4,NNW,0.8
2013040202,16,57,E,1.9,S,0.9
2013040203,58,52,NE,1.6,NE,1.1
2013040204,58,43,NE,0.6,SW,0.9
2013040205,25,29,N,0.3,N,1.1
2013040206,74,25,ESE,1.5,NE,1.5
2013040207,88,27,W,3.9,ENE,2.6
2013040208,76,7,WSW,2.0,SE,1.5
2013040209,76,16,WSW,1.6,E,1
2013040210,118,22,W,4.1,SSW,1.4
2013040211,146,20,WSW,3.3,S,2.3
2013040212,187,15,WSW,3.3,SW,2.5
2013040213,187,13,WNW,4.5,WSW,3.4
2013040214,128,12,W,3.6,SW,3.9
2013040215,146,9,W,3.5,SW,1.8
2013040216,122,11,N,2.0,SSW,2.8
2013040217,151,8,NNW,3.0,SW,3.2
2013040218,152,11,WNW,4.1,S,1.7
2013040219,136,21,W,2.7,S,2
2013040220,137,20,WNW,3.0,SE,1.8
2013040221,162,26,W,2.3,SE,0.9
2013040222,186,40,W,3.0,S,0.9
2013040223,168,41,WNW,1.8,SE,1.4
2013040300,168,48,WSW,1.8,NNW,0.6
2013040301,202,48,SW,1.6,NE,1.2
2013040302,202,45,WSW,1.8,NE,1.4
2013040303,190,36,WNW,2.3,NE,1.5
2013040304,190,32,WSW,1.1,NE,0.9
2013040305,170,31,W,1.1,NE,0.9
2013040306,146,39,NNE,0.5,NE,1.2
2013040307,136,36,SE,1.1,NE,1.9
2013040308,162,40,WSW,3.1,NNE,3.4
2013040309,161,53,SW,1.8,NE,4.1
2013040310,132,43,WSW,2.0,SSE,2.8
2013040311,132,38,SSW,4.4,ESE,4
2013040312,202,53,SW,2.9,SE,4.9
2013040313,301,64,WSW,2.9,ESE,5.2
2013040314,435,70,WSW,4.0,SSE,5.7
2013040315,304,73,W,3.2,S,4.7
2013040316,193,54,WNW,5.7,SE,5.1
2013040317,124,47,W,4.1,SSE,3.5
2013040318,124,60,W,4.3,S,2.2
2013040319,63,72,WNW,4.0,SSE,1.8
2013040320,85,59,WNW,4.0,SSE,1
2013040321,65,67,WNW,2.0,SE,0.8
2013040322,65,65,W,2.8,SE,0
2013040323,77,68,NNE,0.8,SW,0.6
2013040400,77,63,WSW,0.6,WSW,1.2
2013040401,63,66,WSW,1.4,W,1
2013040402,60,62,W,0.7,WSW,1.9
2013040403,54,65,WNW,1.2,WSW,1.8
2013040404,87,62,NNE,0.5,WSW,1
2013040405,87,58,NE,3.8,W,1.4
2013040406,90,60,ENE,2.5,W,1.1
2013040407,84,64,NNE,0.8,WNW,2.1
2013040408,104,70,NE,1.8,WNW,1.5
2013040409,114,80,NE,2.9,NW,1.9
2013040410,107,99,ENE,1.5,NW,0.8
2013040411,93,97,NE,0.9,NNW,1.4
2013040412,99,96,SSW,2.2,N,1.4
2013040413,99,104,NW,1.1,NNW,2.4
2013040414,109,101,SW,2.3,N,3.2
2013040415,157,111,WSW,3.3,N,3
2013040416,121,110,W,2.9,N,2.6
2013040417,63,119,W,3.0,N,2.6
2013040418,63,118,W,3.3,N,2
2013040419,57,145,WNW,3.0,NNE,2.1
2013040420,58,157,W,0.9,N,2.5
2013040421,30,153,WNW,0.6,NNE,1.6
2013040422,45,169,E,0.7,NNE,1.8
2013040423,36,142,NNE,1.0,NNE,1.9
2013040500,39,129,NE,1.8,NNW,2.3
2013040501,32,122,NNE,0.7,N,0.5
2013040502,35,121,N,0.3,NW,1
2013040503,33,132,NE,1.8,NNW,1.2
2013040504,33,125,NNE,1.3,N,0.8
2013040505,21,126,ENE,2.2,N,1.8
2013040506,21,121,ENE,3.1,N,0.8
2013040507,16,121,ENE,3.4,NNW,1.7
2013040508,41,124,ENE,3.3,WNW,0.8
2013040509,43,105,ENE,3.4,WSW,2.8
2013040510,66,95,ENE,3.2,NW,6.9
2013040511,66,91,ENE,2.4,WNW,5.3
2013040512,35,105,ENE,2.2,WNW,3.3
2013040513,2,104,NE,2.2,NNW,5.1
2013040514,18,101,E,0.8,NW,5.5
2013040515,18,98,WSW,3.5,WNW,5.6
2013040516,13,139,W,3.3,NNW,4.6
2013040517,13,142,W,3.6,NW,4.3
2013040518,8,198,W,4.7,NW,3.1
2013040519,8,244,NW,4.6,N,1.9
2013040520,15,204,NNW,2.7,N,3.1
2013040521,15,177,W,2.9,NNE,1
2013040522,12,179,W,4.2,NW,2.4
2013040523,8,138,W,2.7,N,1.4
2013040600,8,103,WNW,4.5,NW,1.4
2013040601,10,91,NW,1.5,NNE,1.1
2013040602,12,97,WNW,3.3,ESE,0.5
2013040603,NA,93,W,2.3,ESE,0.6
2013040604,6,97,WSW,2.3,ESE,0
2013040605,6,105,WSW,1.5,NW,0.7
2013040606,6,126,W,1.4,NNE,1.1
2013040607,10,112,NNE,0.6,NNE,1.6
2013040608,18,90,N,0.7,NNW,4.4
2013040609,18,67,NE,2.3,NW,6.4
2013040610,16,64,WNW,2.8,NW,3
2013040611,15,62,NW,3.2,N,3.5
2013040612,12,51,WNW,3.3,W,1.6
2013040613,6,38,WNW,4.5,NNW,1.5
2013040614,6,31,NW,3.5,E,2.4
2013040615,10,26,NNW,2.8,S,2.8
2013040616,9,13,WNW,2.8,SE,3.1
2013040617,4,13,W,4.0,SSE,3
2013040618,4,9,W,5.2,SSE,2
2013040619,23,2,WNW,5.7,SSE,1.7
2013040620,23,3,NNW,2.5,SSE,1.3
2013040621,54,1,N,3.3,SSE,1.5
2013040622,54,4,NNW,2.8,SSE,2.2
2013040623,65,1,NW,1.1,SE,2.2
2013040700,75,1,WNW,2.6,SSE,1.4
2013040701,70,2,WNW,2.2,SE,1.7
2013040702,69,1,NW,3.3,SE,3.1
2013040703,67,4,NW,3.8,SSE,2.7
2013040704,131,1,NNW,4.8,SE,1.9
2013040705,181,1,W,3.4,ESE,2
2013040706,105,3,WNW,4.6,ESE,4
2013040707,72,8,W,5.0,ESE,3.2
2013040708,66,11,WNW,4.4,ESE,4.5
2013040709,93,16,WNW,6.0,ESE,3.6
2013040710,84,15,WNW,5.8,SSE,3.4
2013040711,89,20,W,4.7,E,2.4
2013040712,79,18,WNW,5.5,SSE,2.7
2013040713,86,20,WNW,5.3,SSE,3.1
2013040714,95,23,W,4.5,SE,3.2
2013040715,101,19,WSW,5.9,SSE,2.3
2013040716,149,21,WSW,3.7,SE,4.8
2013040717,97,15,W,6.4,ESE,3.5
2013040718,98,24,WSW,5.4,ESE,1.8
2013040719,109,28,WSW,4.6,W,0.9
2013040720,96,28,W,4.3,NW,1.6
2013040721,135,33,WSW,4.5,NNW,2.6
2013040722,164,33,WSW,3.8,NNW,1.5
2013040723,164,30,WSW,2.0,N,0.9
2013040800,29,24,W,3.4,NE,1
2013040801,22,28,W,2.5,NNW,1.1
2013040802,22,32,W,2.8,NW,1.8
2013040803,24,36,WSW,1.1,WNW,3.7
2013040804,45,35,SW,1.0,WNW,4.9
2013040805,9,37,SW,1.8,NW,5.1
2013040806,61,35,ENE,1.2,WNW,5.7
2013040807,62,36,E,3.0,WNW,7.1
2013040808,106,40,E,2.1,WNW,5.9
2013040809,105,41,ENE,3.1,NW,7.8
2013040810,89,44,E,3.5,WNW,7.3
2013040811,80,45,ENE,3.3,WNW,8.6
2013040812,56,49,SW,5.1,NW,7.5
2013040813,56,42,SW,5.7,WNW,5.5
2013040814,65,57,SW,7.5,NNW,6.6
2013040815,58,46,SW,7.5,WNW,8.8
2013040816,53,58,SW,7.7,WNW,6.6
2013040817,127,40,SW,9.0,WNW,5.9
2013040818,126,29,SW,7.1,WNW,5.9
2013040819,126,29,SW,6.9,WNW,6.2
2013040820,148,36,WSW,6.0,WNW,4.7
2013040821,118,45,SW,5.2,WNW,3.9
2013040822,86,50,WSW,5.1,WNW,5.7
2013040823,63,51,WSW,4.0,WNW,5.7
2013040900,63,50,SW,4.8,WNW,5.8
2013040901,28,57,SSW,4.6,WNW,4.8
2013040902,21,51,W,4.8,NW,5.9
2013040903,15,68,W,4.1,NW,6.1
2013040904,24,64,W,4.1,NW,3.5
2013040905,19,52,WSW,3.0,NW,4.2
2013040906,10,59,WSW,3.0,WNW,1.7
2013040907,13,67,WSW,3.6,NW,3.6
2013040908,13,74,WSW,4.6,NW,4.9
2013040909,19,77,W,5.8,NW,6.3
2013040910,19,72,WSW,6.5,WNW,4.8
2013040911,11,-999,W,6.5,NW,5.3
2013040912,11,-999,W,7.1,NW,1.3
2013040913,14,-999,SW,9.0,NE,3.7
2013040914,15,-999,WSW,7.3,NNW,1.7
2013040915,22,-999,NW,5.6,N,2.9
2013040916,13,-999,WNW,7.2,WNW,5.8
2013040917,13,-999,WSW,5.9,WNW,4.5
2013040918,26,-999,WSW,5.7,WNW,4.5
2013040919,26,-999,WSW,5.6,NW,2.4
2013040920,13,-999,WNW,4.9,NW,3.2
2013040921,18,-999,WNW,4.8,WNW,1.6
2013040922,17,-999,W,3.6,WNW,2.1
2013040923,10,-999,W,3.5,WNW,3
2013041000,12,-999,W,3.3,WNW,3.4
2013041001,12,-999,W,2.9,NW,4.2
2013041002,10,-999,W,3.2,NW,2.4
2013041003,3,-999,WSW,1.8,WNW,2.3
2013041004,NA,-999,SW,2.5,WNW,2.6
2013041005,5,-999,SW,1.8,WNW,2.1
2013041006,13,-999,W,2.1,WNW,3.3
2013041007,13,-999,WNW,2.7,WNW,5.2
2013041008,15,-999,WNW,3.6,WNW,5.1
2013041009,15,-999,WNW,4.1,NW,5.7
2013041010,14,-999,WNW,5.0,WNW,6.9
2013041011,3,-999,WNW,4.6,NW,4.6
2013041012,11,-999,WNW,5.2,NNE,3.6
2013041013,5,-999,W,7.5,WNW,5.9
2013041014,27,-999,NW,6.1,NNW,3.7
2013041015,26,-999,W,6.8,NNW,5.7
2013041016,13,33,W,2.2,NW,6.4
2013041017,13,23,WSW,4.8,NW,3.5
2013041018,2,35,W,6.6,NNW,2.1
2013041019,17,31,SW,5.4,N,0.8
2013041020,39,36,W,3.8,NW,1.5
2013041021,33,26,WSW,4.1,WNW,0.9
2013041022,29,30,SW,5.0,WNW,1.2
2013041023,29,33,SW,5.5,SSE,0.4
2013041100,28,28,SW,5.3,NW,1.2
2013041101,27,29,WSW,4.1,NW,0.6
2013041102,47,32,W,5.0,WNW,0.8
2013041103,47,33,W,4.2,NW,0
2013041104,61,43,W,3.2,NNW,0.5
2013041105,31,64,W,2.3,NW,3.8
2013041106,13,61,W,2.5,NW,4.7
2013041107,20,51,W,2.3,NW,3.7
2013041108,7,42,W,2.3,NW,4.8
2013041109,12,34,SW,5.3,WNW,3.8
2013041110,11,41,SW,6.6,NW,5.1
2013041111,4,49,W,6.5,NW,3.6
2013041112,5,46,WSW,6.8,NW,3.4
2013041113,11,37,W,7.0,NW,5.3
2013041114,13,32,W,7.0,NW,5.8
2013041115,3,40,W,6.9,NNW,6.3
2013041116,8,23,W,6.2,NNW,4.2
2013041117,6,15,W,7.0,NNE,3.7
2013041118,21,26,W,6.6,NNE,1.7
2013041119,19,29,W,5.6,SSE,0.6
2013041120,19,26,WSW,4.7,SSE,0.7
2013041121,39,39,W,4.5,SSE,0
2013041122,26,28,W,3.7,SW,0
2013041123,47,26,W,3.8,W,0.5
2013041200,46,26,W,2.8,ENE,2.2
2013041201,88,26,W,3.2,NNW,1
2013041202,72,28,W,2.6,NE,1.2
2013041203,71,24,WNW,2.1,NE,1.5
2013041204,71,24,W,2.3,NNE,1.2
2013041205,79,34,WNW,2.6,NNE,1.2
2013041206,79,33,WNW,1.8,ENE,1.3
2013041207,70,30,WNW,2.0,ENE,0.9
2013041208,49,29,WNW,2.5,E,1.9
2013041209,87,21,W,3.6,ESE,1.1
2013041210,86,28,W,2.8,SW,0.7
2013041211,70,36,WNW,4.7,ESE,1.9
2013041212,84,39,WNW,4.5,E,1.5
2013041213,91,26,WNW,4.9,S,2.8
2013041214,98,29,SW,5.8,SSE,1.9
2013041215,112,34,WSW,5.9,SW,1.8
2013041216,77,32,W,5.3,WSW,2.7
2013041217,77,33,W,5.5,W,1.4
2013041218,111,34,SW,5.7,ENE,1.2
2013041219,99,36,W,3.6,E,0.9
2013041220,142,34,WSW,3.9,SW,0.8
2013041221,137,28,SW,3.5,ENE,2
2013041222,156,33,WSW,3.2,N,0.7
2013041223,145,35,SW,2.8,ENE,1.3
2013041300,179,31,SW,3.2,ENE,0.4
2013041301,186,34,SW,3.1,ENE,1.2
2013041302,198,36,SSW,2.4,NNE,1.8
2013041303,198,28,SSW,2.4,NNE,1
2013041304,147,27,SW,1.2,NNE,1.6
2013041305,157,29,NNE,1.4,NE,2.3
2013041306,136,30,NE,2.6,NE,1.4
2013041307,148,35,NE,2.0,N,1
2013041308,147,33,E,2.5,E,1.3
2013041309,171,35,E,3.8,NNE,1.6
2013041310,169,36,NE,1.9,NNE,3.1
2013041311,174,34,SW,6.3,NNE,2.5
2013041312,114,36,SSW,6.5,N,6.1
2013041313,94,43,SSW,7.3,NNW,4.3
2013041314,22,53,SSW,7.0,NNW,6
2013041315,12,45,SSW,6.2,NNW,5.8
2013041316,12,51,SW,7.8,N,4.6
2013041317,16,49,SW,5.6,NNW,5.7
2013041318,10,58,WSW,5.7,N,3
2013041319,10,62,WSW,5.2,N,4.3
2013041320,13,71,SW,6.3,NNE,4.3
2013041321,9,70,SW,7.0,NNE,3.6
2013041322,11,71,WSW,5.1,N,5.1
2013041323,19,68,WSW,4.7,NNE,3.8
2013041400,13,64,W,3.3,N,3.2
2013041401,12,65,SSW,3.0,NNE,3.5
2013041402,5,78,W,2.1,NNE,1.8
2013041403,26,83,SW,5.2,NNE,1.9
2013041404,18,89,WSW,3.9,ENE,2.4
2013041405,17,98,WSW,3.0,N,0.4
2013041406,6,160,SW,2.1,NE,1.7
2013041407,7,67,WNW,3.1,NNE,2.2
2013041408,10,61,WNW,3.6,SW,2.7
2013041409,14,64,WNW,5.6,SW,1.9
2013041410,14,74,WNW,5.0,W,3.1
2013041411,32,74,NW,6.5,SSW,1
2013041412,29,77,W,6.8,SW,1.4
2013041413,160,82,WNW,6.2,SSW,3.1
2013041414,114,58,NW,7.1,SSW,4
2013041415,94,47,WNW,6.1,SSE,3.2
2013041416,94,45,W,6.9,SSW,3.4
2013041417,98,37,WNW,5.6,S,2.7
2013041418,93,44,W,4.6,SW,2.6
2013041419,117,49,WNW,5.0,S,1.8
2013041420,116,39,W,4.2,SSE,1
2013041421,130,32,W,4.3,S,2.1
2013041422,128,36,W,4.3,S,2.6
2013041423,130,39,W,3.9,SSE,2.2
2013041500,110,39,N,1.4,E,0.9
2013041501,130,37,W,1.6,NE,1.2
2013041502,124,38,W,3.5,ESE,0.6
2013041503,112,47,WNW,2.0,NNE,0.4
2013041504,112,37,WNW,1.1,NE,0.8
2013041505,99,43,N,0.3,E,0.9
2013041506,99,45,NNW,1.2,NNW,0.9
2013041507,126,48,NE,1.4,WSW,1
2013041508,161,41,N,0.5,S,1.8
2013041509,127,55,ENE,0.9,SW,0.9
2013041510,127,71,N,0.8,ESE,2.8
2013041511,139,63,SSW,2.5,ESE,3.1
2013041512,155,65,SSW,3.0,SE,3.5
2013041513,146,67,SSW,2.7,S,5.1
2013041514,178,65,S,1.9,SSE,3.4
2013041515,177,60,SW,2.2,SSE,5.3
2013041516,28,66,ENE,1.4,SE,5.5
2013041517,48,68,E,1.2,SSE,4.4
2013041518,64,56,SE,2.2,SE,4.2
2013041519,64,51,ENE,2.2,SSE,5.1
2013041520,194,55,ESE,2.4,ESE,2.2
2013041521,166,58,ENE,4.0,SSE,2.1
2013041522,166,67,ENE,3.8,SSW,2.4
2013041523,156,58,ENE,3.8,S,0.8
2013041600,131,49,ENE,3.5,NW,1.3
2013041601,131,43,ENE,3.4,WSW,0.9
2013041602,127,43,ENE,3.1,NNW,2.2
2013041603,127,42,ENE,3.3,NNW,0
2013041604,127,44,E,3.2,N,0.9
2013041605,122,38,ENE,3.2,N,1.6
2013041606,128,44,ENE,2.7,WNW,1.1
2013041607,127,42,ENE,3.6,ENE,1.9
2013041608,152,58,ENE,2.9,NE,2.5
2013041609,178,63,ENE,1.8,ENE,3.9
2013041610,176,70,SSW,5.9,ESE,3.4
2013041611,154,71,SW,5.5,ENE,3.5
2013041612,153,71,SW,8.3,E,2.4
2013041613,100,81,SW,7.4,E,1.5
2013041614,55,78,SW,9.0,ENE,2.3
2013041615,50,81,SW,8.0,E,1
2013041616,50,74,SW,7.0,S,1.9
2013041617,46,70,SW,5.3,S,4.3
2013041618,50,73,W,4.8,S,3.5
2013041619,50,66,SW,4.8,SSE,3.9
2013041620,263,57,W,3.1,SSE,5.1
2013041621,244,58,WNW,3.0,SSE,4.6
2013041622,244,84,WNW,2.5,S,2.4
2013041623,134,72,WNW,1.5,SSE,1.9
2013041700,113,58,W,1.4,S,2.4
2013041701,112,59,WNW,1.0,SSE,1.8
2013041702,64,52,NE,1.9,SE,1.2
2013041703,58,37,W,2.6,SSE,1.3
2013041704,54,34,W,1.5,SSE,1.4
2013041705,57,38,WNW,2.1,ESE,1.5
2013041706,72,41,N,0.3,SSE,2.2
2013041707,79,44,ENE,4.4,S,2.1
2013041708,84,44,NE,4.0,S,3.8
2013041709,84,42,ENE,4.2,SSW,5.2
2013041710,64,37,ENE,3.1,SSE,2.4
2013041711,49,41,NE,4.0,S,2.6
2013041712,54,46,ENE,3.3,SSE,4.2
2013041713,53,51,ENE,4.5,SSW,3.5
2013041714,68,46,ENE,3.7,SSW,1.5
2013041715,81,53,ENE,3.9,SSE,3
2013041716,69,32,E,3.1,SE,1.5
2013041717,68,38,ESE,2.8,S,3.9
2013041718,74,45,SE,4.0,S,2.5
2013041719,84,46,ESE,2.3,SSE,1.5
2013041720,88,44,ENE,3.4,S,0.9
2013041721,86,38,E,2.6,NNW,0.7
2013041722,86,41,E,2.8,NNE,4.8
2013041723,87,39,E,2.3,NE,3.5
2013041800,106,36,ENE,3.1,NE,5.3
2013041801,133,33,ESE,1.6,NNE,4.5
2013041802,121,32,SSW,1.5,NE,2.8
2013041803,121,38,SW,4.1,N,3.4
2013041804,60,63,WSW,4.2,NE,2
2013041805,26,72,SW,4.7,NE,1.5
2013041806,20,60,WSW,2.1,NE,3.4
2013041807,20,56,WSW,2.4,ENE,3.6
2013041808,24,57,WNW,4.7,NE,2.6
2013041809,23,67,W,2.8,E,3.7
2013041810,22,67,WNW,2.5,ENE,4.5
2013041811,23,57,NW,4.4,ENE,4.6
2013041812,13,44,NW,5.6,ENE,3.7
2013041813,16,45,WNW,4.5,E,3.1
2013041814,17,53,W,5.1,E,3.2
2013041815,13,54,W,5.2,NE,3.3
2013041816,17,43,WNW,5.8,ESE,2.1
2013041817,17,53,W,5.8,E,3.2
2013041818,18,59,WNW,6.8,ENE,2.3
2013041819,22,63,W,4.8,E,1.9
2013041820,23,60,NNW,2.6,SSE,1
2013041821,29,59,NNW,3.8,E,2.1
2013041822,29,57,NNW,3.6,ENE,2.4
2013041823,45,51,NE,5.3,E,2.1
2013041900,23,39,NE,4.3,SE,4.2
2013041901,56,28,NE,3.6,ESE,2.1
2013041902,110,28,NNE,3.6,SE,2.7
2013041903,86,28,NE,4.0,SE,1.8
2013041904,67,23,NE,3.4,SE,2.7
2013041905,61,20,NE,2.6,SE,2
2013041906,55,25,NE,3.0,S,1.9
2013041907,64,23,NE,3.1,SSE,1.6
2013041908,84,25,NE,4.6,SE,2.3
2013041909,84,28,NE,3.1,ESE,1.7
2013041910,76,23,E,2.6,WNW,3.2
2013041911,74,28,N,1.7,W,2.7
2013041912,65,26,SSE,1.4,W,2.4
2013041913,56,30,SSW,3.3,SW,2.1
2013041914,38,33,SW,4.2,W,1.2
2013041915,42,36,W,3.9,WSW,2.1
2013041916,48,32,WNW,3.6,SW,2
2013041917,54,31,W,4.9,WSW,3.1
2013041918,60,38,W,5.2,W,3
2013041919,69,46,WNW,4.4,WSW,3
2013041920,73,50,W,3.0,SW,2.1
